video_id,frame,event_type,stroke_type,point_end_type,player
Indoor Match 1 15.53.25,147585,bounce,,,
Indoor Match 1 15.53.25,147600,hit,forehand,,
Indoor Match 1 15.53.25,147626,bounce,,,
Indoor Match 1 15.53.25,147645,hit,forehand,,
Indoor Match 1 15.53.25,147676,bounce,,,
Indoor Match 1 15.53.25,147693,hit,forehand,,
Indoor Match 1 15.53.25,147721,bounce,,,
Indoor Match 1 15.53.25,147728,hit,forehand,,
Indoor Match 1 15.53.25,147777,hit,overhead,,
Indoor Match 1 15.53.25,147822,bounce,,,
Indoor Match 1 15.53.25,147822,point_end,,unforced_error,
Indoor Match 1 15.53.25,148646,point_start,,,
Indoor Match 1 15.53.25,148646,hit,serve,,
Indoor Match 1 15.53.25,148662,bounce,,,
Indoor Match 1 15.53.25,148680,hit,backhand,,
Indoor Match 1 15.53.25,148711,bounce,,,
Indoor Match 1 15.53.25,148730,hit,forehand,,
Indoor Match 1 15.53.25,148751,bounce,,,
Indoor Match 1 15.53.25,148766,hit,backhand,,
Indoor Match 1 15.53.25,148803,bounce,,,
Indoor Match 1 15.53.25,148803,point_end,,unforced_error,
Indoor Match 1 15.53.25,149274,point_start,,,
Indoor Match 1 15.53.25,149274,hit,serve,,
Indoor Match 1 15.53.25,149287,bounce,,,
Indoor Match 1 15.53.25,149299,hit,forehand,,
Indoor Match 1 15.53.25,149328,bounce,,,
Indoor Match 1 15.53.25,149341,hit,backhand,,
Indoor Match 1 15.53.25,149364,bounce,,,
Indoor Match 1 15.53.25,149379,hit,forehand,,
Indoor Match 1 15.53.25,149403,hit,volley,,
Indoor Match 1 15.53.25,149428,bounce,,,
Indoor Match 1 15.53.25,149450,hit,backhand,,
Indoor Match 1 15.53.25,149500,hit,overhead,,
Indoor Match 1 15.53.25,149516,hit,backhand,,
Indoor Match 1 15.53.25,149522,bounce,,,
Indoor Match 1 15.53.25,149522,point_end,,forced_error,
Indoor Match 1 15.53.25,151076,point_start,,,
Indoor Match 1 15.53.25,151076,hit,serve,,
Indoor Match 1 15.53.25,151092,bounce,,,
Indoor Match 1 15.53.25,151105,hit,forehand,,
Indoor Match 1 15.53.25,151135,bounce,,,
Indoor Match 1 15.53.25,151150,hit,forehand,,
Indoor Match 1 15.53.25,151174,bounce,,,
Indoor Match 1 15.53.25,151194,hit,backhand,,
Indoor Match 1 15.53.25,151225,bounce,,,
Indoor Match 1 15.53.25,151236,hit,backhand,,
Indoor Match 1 15.53.25,151257,bounce,,,
Indoor Match 1 15.53.25,151270,hit,backhand,,
Indoor Match 1 15.53.25,151302,bounce,,,
Indoor Match 1 15.53.25,151302,point_end,,unforced_error,
Indoor Match 1 15.53.25,152500,point_start,,,
Indoor Match 1 15.53.25,152500,hit,serve,,
Indoor Match 1 15.53.25,152517,bounce,,,
Indoor Match 1 15.53.25,152517,point_end,,unforced_error,
Indoor Match 1 15.53.25,153197,point_start,,,
Indoor Match 1 15.53.25,153197,hit,serve,,
Indoor Match 1 15.53.25,153214,point_end,,net_error,
Indoor Match 1 15.53.25,154269,point_start,,,
Indoor Match 1 15.53.25,154269,hit,serve,,
Indoor Match 1 15.53.25,154283,bounce,,,
Indoor Match 1 15.53.25,154299,hit,forehand,,
Indoor Match 1 15.53.25,154326,bounce,,,
Indoor Match 1 15.53.25,154344,hit,backhand,,
Indoor Match 1 15.53.25,154369,bounce,,,
Indoor Match 1 15.53.25,154381,hit,backhand,,
Indoor Match 1 15.53.25,154413,bounce,,,
Indoor Match 1 15.53.25,154428,hit,backhand,,
Indoor Match 1 15.53.25,154453,bounce,,,
Indoor Match 1 15.53.25,154466,hit,backhand,,
Indoor Match 1 15.53.25,154499,bounce,,,
Indoor Match 1 15.53.25,154512,hit,backhand,,
Indoor Match 1 15.53.25,154539,bounce,,,
Indoor Match 1 15.53.25,154550,hit,forehand,,
Indoor Match 1 15.53.25,154588,bounce,,,
Indoor Match 1 15.53.25,154597,hit,backhand,,
Indoor Match 1 15.53.25,154634,bounce,,,
Indoor Match 1 15.53.25,154646,hit,forehand,,
Indoor Match 1 15.53.25,154672,bounce,,,
Indoor Match 1 15.53.25,154690,hit,backhand,,
Indoor Match 1 15.53.25,154717,bounce,,,
Indoor Match 1 15.53.25,154728,hit,forehand,,
Indoor Match 1 15.53.25,154748,bounce,,,
Indoor Match 1 15.53.25,154763,hit,forehand,,
Indoor Match 1 15.53.25,154780,point_end,,net_error,
Indoor Match 1 15.53.25,155796,point_start,,,
Indoor Match 1 15.53.25,155796,hit,serve,,
Indoor Match 1 15.53.25,155811,bounce,,,
Indoor Match 1 15.53.25,155825,hit,forehand,,
Indoor Match 1 15.53.25,155853,bounce,,,
Indoor Match 1 15.53.25,155869,hit,forehand,,
Indoor Match 1 15.53.25,155901,bounce,,,
Indoor Match 1 15.53.25,155907,hit,forehand,,
Indoor Match 1 15.53.25,155950,bounce,,,
Indoor Match 1 15.53.25,155975,hit,forehand,,
Indoor Match 1 15.53.25,155997,bounce,,,
Indoor Match 1 15.53.25,155997,point_end,,unforced_error,
Indoor Match 1 15.53.25,157231,point_start,,,
Indoor Match 1 15.53.25,157231,hit,serve,,
Indoor Match 1 15.53.25,157247,bounce,,,
Indoor Match 1 15.53.25,157247,point_end,,unforced_error,
Indoor Match 1 15.53.25,157931,point_start,,,
Indoor Match 1 15.53.25,157931,hit,serve,,
Indoor Match 1 15.53.25,157950,bounce,,,
Indoor Match 1 15.53.25,157950,point_end,,unforced_error,
Indoor Match 1 15.53.25,158482,point_start,,,
Indoor Match 1 15.53.25,158482,hit,serve,,
Indoor Match 1 15.53.25,158500,bounce,,,
Indoor Match 1 15.53.25,158514,hit,forehand,,
Indoor Match 1 15.53.25,158538,bounce,,,
Indoor Match 1 15.53.25,158557,hit,forehand,,
Indoor Match 1 15.53.25,158582,bounce,,,
Indoor Match 1 15.53.25,158598,hit,forehand,,
Indoor Match 1 15.53.25,158635,bounce,,,
Indoor Match 1 15.53.25,158646,hit,backhand,,
Indoor Match 1 15.53.25,158673,bounce,,,
Indoor Match 1 15.53.25,158690,hit,backhand,,
Indoor Match 1 15.53.25,158722,bounce,,,
Indoor Match 1 15.53.25,158736,hit,backhand,,
Indoor Match 1 15.53.25,158770,bounce,,,
Indoor Match 1 15.53.25,158787,hit,backhand,,
Indoor Match 1 15.53.25,158820,bounce,,,
Indoor Match 1 15.53.25,158831,hit,forehand,,
Indoor Match 1 15.53.25,158863,bounce,,,
Indoor Match 1 15.53.25,158870,hit,backhand,,
Indoor Match 1 15.53.25,158916,bounce,,,
Indoor Match 1 15.53.25,158932,hit,forehand,,
Indoor Match 1 15.53.25,158956,bounce,,,
Indoor Match 1 15.53.25,158956,point_end,,winner,
Indoor Match 1 15.53.25,159742,point_start,,,
Indoor Match 1 15.53.25,159742,hit,serve,,
Indoor Match 1 15.53.25,159758,bounce,,,
Indoor Match 1 15.53.25,159769,hit,forehand,,
Indoor Match 1 15.53.25,159799,bounce,,,
Indoor Match 1 15.53.25,159817,hit,backhand,,
Indoor Match 1 15.53.25,159838,bounce,,,
Indoor Match 1 15.53.25,159855,hit,backhand,,
Indoor Match 1 15.53.25,159892,bounce,,,
Indoor Match 1 15.53.25,159905,hit,backhand,,
Indoor Match 1 15.53.25,159930,bounce,,,
Indoor Match 1 15.53.25,159944,hit,backhand,,
Indoor Match 1 15.53.25,159984,bounce,,,
Indoor Match 1 15.53.25,160008,hit,backhand,,
Indoor Match 1 15.53.25,160041,bounce,,,
Indoor Match 1 15.53.25,160057,hit,forehand,,
Indoor Match 1 15.53.25,160097,hit,overhead,,
Indoor Match 1 15.53.25,160143,bounce,,,
Indoor Match 1 15.53.25,160143,point_end,,unforced_error,
Indoor Match 1 15.53.25,163163,point_start,,,
Indoor Match 1 15.53.25,163163,hit,serve,,
Indoor Match 1 15.53.25,163181,bounce,,,
Indoor Match 1 15.53.25,163193,hit,forehand,,
Indoor Match 1 15.53.25,163224,bounce,,,
Indoor Match 1 15.53.25,163232,hit,backhand,,
Indoor Match 1 15.53.25,163264,bounce,,,
Indoor Match 1 15.53.25,163281,hit,forehand,,
Indoor Match 1 15.53.25,163306,bounce,,,
Indoor Match 1 15.53.25,163320,hit,backhand,,
Indoor Match 1 15.53.25,163347,bounce,,,
Indoor Match 1 15.53.25,163363,hit,forehand,,
Indoor Match 1 15.53.25,163393,bounce,,,
Indoor Match 1 15.53.25,163405,hit,backhand,,
Indoor Match 1 15.53.25,163436,bounce,,,
Indoor Match 1 15.53.25,163445,hit,forehand,,
Indoor Match 1 15.53.25,163470,bounce,,,
Indoor Match 1 15.53.25,163487,hit,forehand,,
Indoor Match 1 15.53.25,163509,bounce,,,
Indoor Match 1 15.53.25,163523,hit,backhand,,
Indoor Match 1 15.53.25,163581,hit,overhead,,
Indoor Match 1 15.53.25,163593,bounce,,,
Indoor Match 1 15.53.25,163606,hit,backhand,,
Indoor Match 1 15.53.25,163681,bounce,,,
Indoor Match 1 15.53.25,163681,point_end,,forced_error,
Indoor Match 1 15.53.25,164349,point_start,,,
Indoor Match 1 15.53.25,164349,hit,serve,,
Indoor Match 1 15.53.25,164364,bounce,,,
Indoor Match 1 15.53.25,164379,hit,backhand,,
Indoor Match 1 15.53.25,164408,hit,volley,,
Indoor Match 1 15.53.25,164445,bounce,,,
Indoor Match 1 15.53.25,164461,hit,forehand,,
Indoor Match 1 15.53.25,164483,bounce,,,
Indoor Match 1 15.53.25,164483,point_end,,winner,
Indoor Match 1 15.53.25,165244,point_start,,,
Indoor Match 1 15.53.25,165244,hit,serve,,
Indoor Match 1 15.53.25,165261,bounce,,,
Indoor Match 1 15.53.25,165274,hit,forehand,,
Indoor Match 1 15.53.25,165319,bounce,,,
Indoor Match 1 15.53.25,165319,point_end,,winner,
Indoor Match 1 15.53.25,165829,point_start,,,
Indoor Match 1 15.53.25,165829,hit,serve,,
Indoor Match 1 15.53.25,165843,bounce,,,
Indoor Match 1 15.53.25,165843,point_end,,unforced_error,
Indoor Match 1 15.53.25,166155,point_start,,,
Indoor Match 1 15.53.25,166155,hit,serve,,
Indoor Match 1 15.53.25,166175,bounce,,,
Indoor Match 1 15.53.25,166175,point_end,,unforced_error,
